ut,mission,design,trajectory,body,body_mu,body_radius,mass,thrust,available_thrust,isp,altitude,speed,g_force,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,apoapsis_altitude,periapsis_altitude,semi_major_axis,stage
1340.1599999990713,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1569586.9806897352,1101.7270927774337,1.4752184142707847e-05,1938027.3247944613,11886.907669119946,975200.7262889473,955.4952352701383,11.579505425437459,548.3587852765572,2856939.285645918,-597550.4342383142,1729694.425703802,1
1340.6799999990708,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1570158.9101003339,1101.3376460403736,1.4732951058249455e-05,1938524.0917116622,11892.92845610281,975485.82726459,955.1468277831044,11.577368197790312,548.1834661016662,2856939.285654703,-597550.4342382768,1729694.4257082131,1
1341.1999999990703,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1570730.637202113,1100.9484045880033,1.4716959412908182e-05,1939020.6775053819,11898.94813188177,975770.8370964032,954.7986063903872,11.575231577643173,548.0082342572675,2856939.2856520396,-597550.4342384591,1729694.4257067903,1
1341.7199999990698,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1571302.1621014802,1100.5593681880546,1.4699380699312314e-05,1939517.082272273,11904.966696776553,976055.7558298403,954.450570879652,11.573095564512307,547.8330896477971,2856939.2856459185,-597550.4342387728,1729694.4257035728,1
1342.2399999990694,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1571873.4849053794,1100.1705366113686,1.4682812434330117e-05,1940013.3061090016,11910.984151106613,976340.5835115181,954.1027210384248,11.570960157954365,547.6580321841756,2856939.285656901,-597550.4342386845,1729694.4257091084,1
1342.759999999069,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1572444.6057202313,1099.7819096172802,1.4666676179331262e-05,1940509.3491129787,11917.000495184862,976625.3201854095,953.7550566494886,11.568825357505279,547.4830617624715,2856939.285659894,-597550.4342384579,1729694.425710718,1
1343.2799999990684,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1573015.5246506785,1099.393486973958,1.4650006960437167e-05,1941005.2113783965,11923.015729316563,976909.965897927,953.4075775032352,11.566691162653287,547.30817828324,2856939.285657209,-597550.4342384544,1729694.4257093773,1
1343.799999999068,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1573586.2418038975,1099.0052684475272,1.4633051250712015e-05,1941500.8930031364,11929.029853829352,977194.5206937878,953.0602833845553,11.564557572994644,547.1333816525122,2856939.285649944,-597550.4342383209,1729694.4257058117,1
1344.3199999990675,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1574156.7572849798,1098.6172538107332,1.4616437510994729e-05,1941996.3940826175,11935.042869029377,977478.9846179631,952.7131740906948,11.562424588036587,546.958671768093,2856939.285655727,-597550.4342387789,1729694.4257084741,1
1344.839999999067,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1574727.0712008271,1098.2294428287419,1.4600045687984675e-05,1942491.7147144424,11941.05477523648,977763.3577151098,952.3662493996366,11.560292207268926,546.7840485461154,2856939.2856669715,-597550.4342384858,1729694.4257142427,1
1345.3599999990665,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1575297.1836559842,1097.8418352660071,1.4583834854420274e-05,1942986.8549927347,11947.065572763224,978047.6400315566,952.0195091021069,11.5581604302699,546.6095118790802,2856939.2856687224,-597550.4342383955,1729694.4257151634,1
1345.879999999066,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1575867.0947551825,1097.454430895993,1.4566335266863462e-05,1943481.8150138403,11953.075261923736,978331.8316096279,951.672952993213,11.556029256568156,546.4350616699545,2856939.285678258,-597550.4342386764,1729694.4257197909,1
1346.3999999990656,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1576436.8046056866,1097.0672294799417,1.4549875231750775e-05,1943976.594874279,11959.083843032884,978615.9324969369,951.3265808515297,11.553898685715698,546.2606978259494,2856939.285671429,-597550.4342387522,1729694.4257163382,1
1346.919999999065,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1577006.313312051,1096.6802307951302,1.4533293324348051e-05,1944471.194668992,11965.091316404647,978899.9427382052,950.9803924738748,11.551768717229072,546.0864202547057,2856939.2856760267,-597550.4342386308,1729694.425718698,1
1347.4399999990646,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1577575.620977933,1096.2934346067466,1.4517145245918073e-05,1944965.614492766,11971.097682341293,979183.862376463,950.6343876472324,11.549639350636497,545.9122288567078,2856939.2856731107,-597550.4342384195,1729694.4257173457,1
1347.9399999990642,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1578122.8427044656,1095.9217059455407,1.450124636903638e-05,1945440.8485383764,11976.871990142381,979456.7766300854,950.3018636035059,11.547592449986581,545.7448183014632,2856939.285672683,-597550.4342384954,1729694.4257170937,1
1348.4599999990637,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1578691.7563286326,1095.5353063010195,1.4483976883639116e-05,1945934.9156205219,11982.876184722285,979740.518679123,949.9562182182779,11.545464262740945,545.5707956585051,2856939.285686435,-597550.4342383438,1729694.4257240456,1
1348.9799999990632,phase0-forces,A,nominal,Kerbin,3531599999999.9995,600000.0,2630.0,0.0,0.0,340.0,1579260.4692255259,1095.1491084692318,1.4468638255493715e-05,1946428.8030158528,11988.879272806787,980024.1702596506,949.6107557607446,11.543336676013974,545.3968589044539,2856939.2856857385,-597550.4342380931,1729694.4257238228,1
