ut,mission,design,trajectory,body,body_mu,body_radius,mass,thrust,available_thrust,isp,altitude,speed,g_force,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,apoapsis_altitude,periapsis_altitude,semi_major_axis,stage
7998.143593754303,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,33095.32421875,1376415.625,1376430.0,339.1169128417969,27262.749024912482,1105.5208542373164,4.223649024963379,-537819.2652482861,-1063.2314796274625,322812.42816983454,-1023.0318468569009,-1.8738783818412237,419.02110692657726,102072.66050626407,-598438.9003347722,351816.88008574594,0
7998.663593754314,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,32880.10546875,1376770.0,1376783.0,339.2041931152344,27835.592541802325,1122.3377886520846,4.252849578857422,-538355.167648443,-1064.213607301733,323032.6797367892,-1037.6158397247602,-1.9025083317589466,427.77548018882453,105435.05926079827,-598438.9492728309,353498.0549939837,0
7999.183593754326,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,32664.884765625,1377093.0,1377104.75,339.2837829589844,28417.335877385805,1139.3177580794923,4.282307147979736,-538898.6906553871,-1065.2106907705795,323257.505044082,-1052.3371276389068,-1.931393244373176,436.6094288813642,108906.74315966968,-598438.9978140143,355233.8726728277,0
7999.703593754337,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,32449.666015625,1377386.25,1377397.0,339.35601806640625,29008.061893320642,1156.4620857584157,4.312027454376221,-539449.9060023878,-1066.2228640975138,323486.9456556333,-1067.1969809854884,-1.9605356782153789,445.5236423266656,112491.93103632354,-598439.0455364074,357026.4427499581,0
8000.223593754348,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,32234.447265625,1377651.25,1377660.875,339.4212951660156,29607.854216221487,1173.7721529987948,4.342021465301514,-540008.8860947173,-1067.250258872969,323721.0435025539,-1082.19671474675,-1.9899291373994192,454.51884221536443,116195.06609549292,-598439.0921155815,358877.9869899557,0
8000.74359375436,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,32019.224609375,1377889.375,1377898.0,339.47998046875,30216.797261112137,1191.2493786084035,4.37229585647583,-540575.7040307357,-1068.2930097015385,323959.8408935492,-1097.3376763040003,-2.0195879254845384,463.59575867694855,120020.82718699228,-598439.1370575258,360790.84506473324,0
8001.2435937543705,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,31812.28515625,1378095.25,1378103.0,339.53070068359375,30811.02832790301,1208.2134605119268,4.4016900062561035,-541128.181450082,-1069.310261238721,324193.92541532725,-1112.0308091375662,-2.0483427848620814,472.40136534825024,123819.68524691917,-598439.178497377,362690.2533747711,0
8001.763593754382,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,31597.064453125,1378287.25,1378294.125,339.5780029296875,31438.169246966834,1226.0230445818725,4.432561874389648,-541710.5887389606,-1070.3835261852569,324442.06556665344,-1127.4529941967332,-2.078522007805461,481.6408739599326,127900.59211833635,-598439.2189787385,364730.6865697989,0
8002.283593754393,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,31381.84375,1378459.125,1378465.375,339.620361328125,32074.715856223134,1244.0044797538242,4.4637603759765625,-542301.0547186132,-1071.4725545548158,324695.03294995095,-1143.0207941651827,-2.1089571431985217,490.9645221941665,132119.5795540088,-598439.2567764996,366840.1613887546,0
8002.823593754405,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,31158.345703125,1378619.375,1378625.0,339.65985107421875,32745.794548301492,1262.8612845368705,4.496523857116699,-542922.8421451153,-1072.6202950836678,324962.88631370536,-1159.3432183627847,-2.1408384659508055,500.7367999548245,136653.2313685033,-598439.2928920586,369106.96923822234,0
8003.363593754417,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,30934.84765625,1378764.5,1378769.625,339.6955871582031,33427.21073272859,1281.907407596885,4.5296831130981445,-543553.4884897425,-1073.7853345970145,325236.04264031217,-1175.8263642315098,-2.1730189328372798,510.601841769683,141348.99293737055,-598439.3248910095,371454.83402318053,0
8003.883593754428,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,30719.62890625,1378892.875,1378897.5,339.7272033691406,34093.25364150712,1300.4291325676832,4.562013626098633,-544169.2319245167,-1074.923725056456,325504.14110935613,-1191.8528251253567,-2.2042874023651104,520.1902663338583,146030.9172133992,-598439.3517353748,373795.7827390122,0
